PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,PCA_40,PCA_41,PCA_42,PCA_43,PCA_44,PCA_45,PCA_46,PCA_47,PCA_48,PCA_49,PCA_50,PCA_51,PCA_52,PCA_53,PCA_54,PCA_55,PCA_56,PCA_57,PCA_58,PCA_59,PCA_60,PCA_61,PCA_62,PCA_63,PCA_64,PCA_65,PCA_66,PCA_67,PCA_68,PCA_69,PCA_70,PCA_71,PCA_72,PCA_73,PCA_74,PCA_75,PCA_76,PCA_77,PCA_78,PCA_79,PCA_80,PCA_81,PCA_82,PCA_83,PCA_84,PCA_85,PCA_86,PCA_87
-6.797754275270623,1.0446951354287348,-1.9831591341417032,1.4412257061770273,2.495684645193717,0.1170031620357126,-3.229559671399211,-0.19182585827317555,1.9073884493446087,0.24400578838260212,2.2460465086158643,0.8193650093388777,-0.0025815063043032604,0.16493239640668844,2.6530947628315,-0.7845803906427311,0.7461625329128534,0.26185475321184726,-0.41443413947017294,-0.062421640868862455,0.5550058814990267,0.7057568673571365,-0.41955704285445,0.28949419892222616,-0.26177327810599227,0.3610877783215942,0.3103622072220831,-0.4100412681500646,0.17484313123077977,-0.6502335523539363,0.2594659920504533,0.10431831717101303,-0.13052409596400694,-0.6246694902925392,-0.3242347428719299,0.2966130717775264,-0.1394299773821852,0.7415100961488393,0.15177266256744892,-0.40432128248973903,-0.3454334197001774,-0.053056623442732986,-0.33698954360965017,-0.1309515667198793,0.9303043901241356,-0.13562233793402356,-0.45351691198593935,0.04476486653393019,-0.2696244265499649,0.9899857280861718,-0.042285655397446664,-0.5672761291229078,0.09575244013057038,-0.046093343121009545,-0.07459568881065914,-0.5230569767755473,0.1263638079286349,-0.2019365498534561,0.16482152612077627,0.2726853179333246,0.487235723377468,0.3615561342232342,-0.04333858669520407,0.11891376778355545,-0.3825890943114274,0.5849485028354926,0.6489591512827713,-0.2717227299325579,-0.011781459443403364,-0.34551294723876325,-0.0967763476582445,-0.19662875442861072,0.4652735961486747,0.40210186599399,-0.23785847260917697,0.2308738901172963,0.14879781376462775,-0.11692460339380328,-0.2204503784679669,-0.0656360732140231,0.14422502682033644,-0.030181473118445323,0.18651254234781778,-0.260831648865958,0.17130251093592141,-0.5992016514546377,0.17257772235839403
-7.275147796633938,1.436824898271003,-2.398166487782531,0.5168035759852341,2.1437664297665497,0.36977675760990514,-2.3440283154910664,-1.1422854688595576,3.064910333567275,1.4142874391861333,1.2123045971005464,1.8807533261274587,2.1162928198173936,0.1687527378887741,0.5895459389581146,-2.7471658265083567,1.8352561633849913,0.7532019797684594,-1.7539084851370943,0.05139956638781709,1.3227419928639832,-0.42920102973797575,-0.20379831969768325,0.998750620869147,-0.2437771517572196,-0.8160842964793842,0.7222409917365367,-0.6308124834473697,0.40490290122119255,-0.1866580665353651,0.2125913720908894,-0.4984019509779983,-0.7896996106792711,-0.5107577062917746,-0.7080844693290861,0.10049996930932148,0.13117881821841415,0.16785177534972207,0.615679295635726,-0.02342610292617031,-0.25787537175083064,0.6528117551787797,0.3154576810933758,-0.6560195285841495,0.12520202886710985,0.3553639227353287,0.06673669612515865,0.34628682678892964,-0.15146147114176914,-0.43853968458734927,-0.6530277933995139,-0.3020873779918498,0.08836156949949414,-0.6343269897223787,0.7754879689358174,0.18221847414963466,0.1610153334391621,0.5947442727115918,-0.8278127433902865,-0.7054058380750624,0.2540682486091854,-0.0658887490120664,-0.6928361477010685,0.5092740318033219,-0.18329878645233677,0.19249652365717002,-0.12648246059334012,0.2638556130961976,-0.06277264136698513,-0.3220699552608378,-0.320576540284081,-0.5109826371136685,0.28270790967926673,-0.14592261495629855,-0.09878334557054924,-0.40996788275428797,0.27365742668137116,0.4020739048263326,0.05025235405914352,-0.032790934998928156,0.3107727003626992,0.10153474324037437,-0.08866485229208942,-0.07784668569633113,0.19940682167320412,0.27080585003936175,0.1729764160532875
-2.5511816863408407,0.895150465052434,-2.9137291487270383,-0.975561658570349,0.26760668036629376,-3.1741067109297365,-0.6266767307744059,-0.10358376138549896,-1.2183912223384898,-0.7001196210373632,0.5277578839369655,1.651241051325477,-0.7933518275688864,-1.6276089714209656,0.05904845833133865,-0.5298718498465056,-0.12176520449119899,-1.7046975106718052,0.42537976376185105,-0.15541342552865883,-0.6981802120650156,0.1971384702042036,0.07064573217146719,0.1332048894493718,-0.0663928310905404,-0.29217515703984165,-0.2728212514100883,0.5285725865091339,-0.19218337978175282,-0.19176551547569623,-0.2571231303375593,-0.1889686209384724,0.05441669434419438,0.5069400928045334,0.14899092472202602,-0.2436223601845548,-0.7653136527548945,0.5684337266936269,-1.349909359756024,-0.16469994151674439,-0.45064912099583565,0.072607846728579,0.2890353572818456,0.33260723070420983,0.40064254971617264,-0.17053968085834498,-0.19542859117344016,0.4544077041473735,-0.6178891978711392,0.30877572168787126,0.1925921112474116,0.041162927484780676,-0.7252299892048185,-0.7186324794632568,0.3837567866279179,-0.13127859335637554,-0.10198647544314059,0.31994943311116397,0.08010855906513842,0.6644224395903884,-0.6157205674173243,0.2405528124551384,-0.4873920781724954,0.09078766124326054,-0.35610855368052796,-0.22020753208107546,-0.09639447421971936,-0.18347646363922937,0.1688363920555871,0.07281846558787028,0.3930216265630717,-0.17985175636706818,-0.11748019597906101,0.01525050451133747,0.5582530687445355,0.11935689832742524,0.1834305326002048,-0.5686584163285175,0.10394713878155237,0.06578368827114789,0.26268706597271074,-0.10078451433428573,-0.09072678943501522,-0.2085088023493613,0.11969317573489047,0.059770943340486715,0.49943380865437137
0.7905200384871243,-0.07481799342733808,1.8249900990907142,0.8110660005324366,-0.6626682340138558,0.507066157245323,0.5271074441317689,0.3503283045754306,0.10078537637245133,0.6083760505792983,-1.5779494346862797,0.9336500216792387,-2.709399014851615,0.25650341321711845,0.5111929552830063,1.4385233443913268,0.11963934508367924,0.7199436412985766,-0.8417797372274693,0.09743576885797325,-0.892819467419828,0.6521645624414268,-0.13602431679905114,0.9936634184149851,-0.04851656173134122,-0.2907486927031895,0.271787845267478,0.1858364773604252,-0.27004076500777563,0.9061395949858917,0.4817937202297359,1.1391153889782655,-0.15704537534486074,-0.22760471355801665,0.16377810577544155,0.36923565415400517,-0.5822519851452683,0.13209189966073798,0.28673543827979153,-0.014788020402469293,0.2241160535352591,-0.1820965065814958,0.03833642213418187,0.19176280335161167,-0.18503179599053154,-0.31434405371725904,0.018455274735999977,0.9226279655883953,0.08832735913376513,-0.6368509342464285,0.023320078816178702,-0.23834380339238492,0.13190162920697635,-0.47279684534280614,-0.34583022154443754,-0.46764650049539086,0.4952643338968339,-0.5152499247697502,-0.031172541081848956,-0.121169446687027,0.058540302522797294,-0.14378729440123764,-0.1751089785326121,0.12070360037484118,0.16502204035244517,0.06537900071730152,-0.1685663428129336,-0.2303434863319089,0.2752993306299589,0.39057107099819843,0.36482191353547244,-0.01993040895161248,0.06833476093102409,0.1733996175787862,-0.08137363055497626,0.32973675950173786,-0.007734144971872858,0.24763791589357065,0.002161999399106218,0.14118806173517284,0.12091572935872774,-0.1885096200873333,0.03330078517194157,0.09627126579483641,-0.2393547876084563,0.22898551164549535,-0.3216420283116581
-1.25266612252569,2.629879279012351,-3.7113905750761256,2.4855327970815235,-0.4184784884712828,5.159791490776586,-2.4758329448644236,-1.706034493275224,-0.19679706675564024,-1.1007307668467583,1.5727351438616237,0.8261075019801623,1.1908229184243238,0.43926552646249406,1.4008867843420236,-0.11930957341061266,-0.5403282706235659,-1.0968276993263637,0.5901959090548252,-0.8255407951007434,-2.107170927930688,1.8633433809462008,0.4205352099748332,-1.0430020952430692,-0.5803709268856753,0.8203223214970772,-0.856358682655098,0.2524490844863553,-1.3568605234208881,0.41326625868417644,0.09555291400878962,0.6100484596963621,-0.9489493714733438,0.13166853442785842,0.49228817998424634,0.848710052774114,-0.3401753337373711,-0.98754739554282,-0.14678334617606792,-0.09565006902163176,-0.788421825180255,-0.2769838559918182,-0.3658249339320525,0.9860468009610117,-0.14523337170836192,0.38278757036849187,0.32448553378731587,-1.0909867755104843,0.13877849403789133,0.17804059936298494,0.24197921814439471,0.08041624872225306,-0.7410476421700923,-0.1558890521873445,-0.2062458319699878,0.8836082927556299,-0.30442811549209214,-0.46764059472755526,0.060285044768036145,0.8203098586279158,0.11107490359285788,-0.9100978155205159,-0.8782487844160087,0.0615258401189922,0.5516590645515693,0.9413777849001159,-0.28455400386737384,-0.3818455207456162,0.0538297777689436,0.14211738880239214,0.25751184667064453,0.17842211290745663,-0.11580587378231355,0.2556526857257192,-0.3127781503259866,0.10725996504636692,0.012478728578820375,-0.7191100030394519,-0.49524193979851855,-0.27135189555368483,0.2987390466404649,0.1027196431632208,-0.04045002822581689,0.09560597763108625,0.039010781886059664,0.2910350312106816,-0.11407814622130846
-1.9616392877607671,-5.163753408611945,-2.644703424649436,0.061377343660528716,0.9585414795380067,-1.1677833873503778,0.3621866275389649,1.6213061818284618,-1.7610340069936683,-1.7919983189496091,-1.3154468866561824,3.817582059445663,1.1194122615271345,-2.2135305194430046,-0.07286705114207614,2.644017803735826,0.12469554187780751,0.36292821111396256,0.6548481771933409,-2.0365121130484796,0.6975472797297319,-0.22742800194166712,0.1335137511702723,-0.28349956849598623,-0.771012452665889,-0.764838596100726,-1.198609274999161,0.33624999916478204,0.017353585254132775,0.49581954173226384,-0.003983514178330871,-1.4794772777207594,0.1768993694649984,0.4708290702885527,-0.14215857939206084,0.23589510662800528,0.5685485215877275,0.2596511486859908,0.4687881865487371,0.5947436450792235,-0.5045931177282836,-0.46406111433273856,0.8292994196644552,0.5843401861297861,-0.027663341635758676,-0.0001281923659587781,0.4516966757322178,0.2834152935706471,-0.14782573508755958,-0.6088211078474005,0.46853022598645544,0.4980077255820132,-0.32206687079567975,0.3997813692994745,-0.5770683142981414,0.21820924262226146,0.0688801231856038,-0.4397758666483582,-0.29884966473622593,-0.8653161837629137,0.12664703402830602,0.5882600818894669,-0.07939245456214272,0.34631927889503245,-0.27480540735485603,-0.07247966576258635,-0.4107339388524809,0.3506393995116759,0.11928276987089403,0.08763713316499089,-0.3647965043554189,0.02489420949641484,0.23821381088355392,0.4723656045624791,-0.6864535315281162,-0.22996061621147412,-0.2673547170587822,-0.12692598461425408,0.11552066496223956,-0.5159325356311868,0.08805135151437882,-0.2614098863455082,-0.024793045870260988,-0.05843171952639803,-0.35971113537541677,0.11510539105864714,-0.5346153780806884
1.3249843247012254,-3.1238727894244387,-1.8902389304395713,1.8873753814260317,-1.161454400075933,0.09225067651991381,0.6641379842629462,2.044875451466557,-0.6293887573654111,-1.8172501255947304,-1.0067799739475602,-0.7930352305921389,-1.433517956700286,2.2518786208555683,0.5463777154161473,0.24670593616282588,0.27499878172755987,0.606722019171848,-0.24298117431534694,0.6633707440609624,-0.4169143022510273,-0.24576548311238655,0.8468607318450672,-0.13170876607724946,0.32214131335714735,-0.2956888925992407,-0.0924220460631826,0.12336605997964323,0.18605031387180582,0.35371500419748636,-0.09723912276061217,0.7204703405658255,-0.20061702983820562,0.3163895942275804,0.5496231437823254,-0.736205244380058,-0.2851978306492553,-0.4510784676721603,-0.1483019209003169,-0.0358058807762055,0.2917629669165488,-0.08352776321473243,-0.10020877561645392,0.2179542689981302,-0.3832374762025116,-0.08250568605712415,-0.325833143769042,0.15796452638238367,0.11651775835891132,-0.1730476868623722,0.16430347140884027,-0.4797278332607231,-0.033894040094060496,-0.04612746339768736,-0.2279894132215139,0.11046617954839102,0.043357232746537716,-0.26452770165706563,-0.18596733633541102,0.9687708304811482,0.13532991149682005,-0.07295629055696408,0.13528690461003023,-0.055349057079478126,0.10432560333095564,-0.17090575121376073,0.1821493456754646,0.2286513051132233,0.32568741036010285,-0.1525514652809139,0.2277063079692443,0.4543136246470101,0.20315088981118312,-0.04235021515314358,0.23513772353802498,-0.5416599025121932,0.01365977639873428,0.06655625532838483,-0.07780943296672438,0.40284498772509403,0.04696681978445061,0.18640671349081153,-0.09951108846364809,-0.3686896681969686,-0.061027062965751,0.01163741962353021,-0.1991571853162522
-1.609272844831568,-1.2023930968466123,0.1426127681066851,-1.4339144741903393,-1.5126839298567767,-2.1251988688781456,-1.6781959060515934,0.6597041047396184,-1.1529224028736436,1.7206896683490902,-1.8144542897606337,-1.637035454715317,1.6397125586294794,-0.5210179500851282,0.058530582423250266,-0.6214055224478704,0.27194118182241,-0.2716372216822912,0.14713090874675627,0.9893151512940221,-0.7360999524770786,-0.03707432265936483,0.4154803239529108,-0.15200083547796728,-0.11481367217272842,0.4218732167436343,0.1722958446106473,-0.22245811511807312,-0.030781386938310562,0.23729821628136616,-0.05889735744499791,-1.051447360872452,0.2739725357880468,-0.19142225372579236,-0.4683462854497479,-0.1631533963796037,-0.19077141279424992,-0.07094280670099085,0.1122146276543784,0.3625561757834247,0.07745186475245006,0.0008150034311340537,0.5483457871580719,0.1931570140595955,-0.5544424166774645,0.47067418079107615,-0.41887844665312934,-0.5791105314359202,-0.29791709112460735,-0.14451296673334713,-0.14834825493652382,0.1950377259217646,0.45827244907902376,-0.04536832833955928,0.4501983640985352,-0.1484348983550891,0.17111515193854468,-0.43062232241042786,-0.3670632428863979,0.18079449521254076,0.29175525855427686,0.30065760061499847,-0.21619628243388056,0.3707851496912198,0.14792056859714986,0.013701370050968609,0.6092920425049384,-0.5719116904791213,0.3919884948312615,0.3212115434177739,0.2194095865968615,-0.68730231464827,0.14891192460789882,-0.3082892529390484,-0.4043245209377359,0.39140919647656547,0.059913049898561166,-0.10977371792213386,-0.21743552777930764,0.11698805156249625,-0.0880431024552899,-0.2260739341700676,0.41275393448407294,0.16098555239183238,-0.15127104845121297,0.17290271866044982,-0.3253479134735975
7.753389226315736,-0.2438027139284653,-3.7254849509357935,-3.9577279257959237,3.756569325549382,-1.3633378970910688,-1.0281861645135404,0.19062265466014194,-0.3065152603332404,-0.6986544944741487,-0.5994828481231192,1.633771206825223,-0.7671733153233409,1.6966072209295886,0.10144007781698394,0.7635314600033885,-0.21596491902103132,-2.6745724228040153,-0.48171362264380546,0.2073212867773572,-0.46664142159794875,0.10456166284583934,0.12006300527192271,1.3249024437164416,0.5068528496347671,-0.511395068438141,-0.3293029198825197,-0.9055634063526137,0.5390878581938076,0.3782105481971221,0.8839679072743772,-0.5448235935277375,0.558549262951358,-0.005536904676376353,0.8710968789405226,0.029827626397493034,-0.228833080811495,-0.059666909779822364,-0.07709154418849984,-0.7781020787279593,0.29555194669916474,0.698300725514675,-0.8430482874522501,-0.12136665428746651,-0.06918896975268274,0.3366562314096386,-0.24050676298371465,-0.9025152590634984,-0.45976937452738315,-0.37162326910521376,0.14483620726242963,-0.6351011140927387,-0.23284019743050516,0.31784379932723894,-0.2519890185833986,0.3220433856136441,-0.06005654379472786,-0.781539439178995,-0.21413298035382733,-0.2622202612196367,-0.5206612144310554,-0.06591429248279462,0.3661369445549556,-0.43672306526773896,1.0025869044120945,-0.16849530697862325,-0.2337282269159453,0.4047974659227727,0.3233060644568535,0.011544219351076829,0.12231146899535861,0.34963420324130057,-0.26692976402376467,0.08908629605366014,-0.49502388897539673,0.13367690403966814,-0.2886859516912046,-0.3259845204790979,-0.19954363950086607,-0.01798108085564387,-0.02651300194250006,0.35862270712235256,-0.35611488685573045,0.43245605127483877,0.3142469934436489,-0.08020478966162764,0.28532539023327264
-1.9182247726889206,-5.75420601037937,0.0032296699032232645,1.5646054080692577,0.19782708797100468,-1.1499838769217192,0.9930328984447934,-0.7572600719339133,1.1181340084648035,0.5829290204458,0.24921796227262882,0.9257568170734759,0.2485276321636512,-0.19562400090634902,-0.1883392943664841,1.5620941652831541,-0.4731159369492457,-1.517581586481478,1.1768254195521077,-0.9868314819322446,-0.7668473684529362,0.748463178992138,-0.20768221244727125,1.605276739621631,1.2120108030772634,0.18339052710468695,0.5241898265846898,-0.168864868488194,-0.7933041795464717,0.46207470766252023,0.4412824260498349,-0.2458081461482789,0.03936992955916008,-0.0849281652525049,0.331369576393869,-0.43317143510562495,-0.04570600607725728,-0.03459925608393577,0.04186929604686668,0.4992424716656957,-0.23986530103061876,-0.6431388877346176,0.5933039611707118,-0.6818826036510051,0.155610338086131,0.3272823684644712,-0.05464255147242342,0.1644640766136134,0.21186270670968294,1.0899858715688655,0.7255366952445503,0.07593138438981395,-0.2342506578967925,0.06203833923515978,0.19649796696216937,-0.26532501181751517,-0.3666609063501308,0.46493217892534333,0.37862961345063156,-0.430760257619744,-0.5764984445396668,-0.21924561459863776,0.8389581275753661,0.17482248603468453,-0.11527850888622382,0.35928052441201663,-0.2823296936218974,-0.3763756480917891,-0.5387148733096814,0.08972925256908743,0.034543887219242064,-0.43922960091183694,0.7759995281031793,0.2697999389287362,-0.6147079096171788,0.41770325602793046,-0.6335564406500414,-0.12518749515752647,0.025830446092864,-0.5635489672709827,0.19387202283409932,-0.4228670479050489,0.039887450405591496,0.05966680285755177,0.18886764601159634,-0.09745614961947743,-0.03924734513582204
